,sample,row,column,WellID,donor,stimulus,LPS (ng/mL),ConA (ug/mL),PolyIC (ug/mL),PMA (ng/mL),ionomicyn (ng/mL),nELISA ID,nELISA SNR,UniProt,SampleID,SampleType,PlateID,DataAnalysisRefID,OlinkID,Assay,AssayType,Panel,Block,Count,ExtNPX,NPX,Normalization,PCNormalizedNPX,AssayQC,SampleQC,ExploreVersion,IntraCV,InterCV,SampleBlockQCWarn,SampleBlockQCFail,BlockQCFail,AssayQCWarn,NCLOD
10995,91,H,7,H7,D4,PMAi,0.0,0.0,0.0,0.1,10.0,85.2 - IL-1 beta - nEL xDR - 1154,-1.458507,P01584,H7,SAMPLE,Nomic_07022025,E50008,OID20427,IL1B,assay,Inflammation,A,808.0,-4.4752516746521,-1.5852009057998657,Plate control,-1.5852009057998657,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
10996,92,H,8,H8,D4,PMAi,0.0,0.0,0.0,0.5,50.0,85.2 - IL-1 beta - nEL xDR - 1154,22.53216,P01584,H8,SAMPLE,Nomic_07022025,E50008,OID20427,IL1B,assay,Inflammation,A,9051.0,-0.1052519679069519,2.784799098968506,Plate control,2.784799098968506,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
10997,93,H,9,H9,D4,PMAi,0.0,0.0,0.0,1.0,100.0,85.2 - IL-1 beta - nEL xDR - 1154,64.446,P01584,H9,SAMPLE,Nomic_07022025,E50008,OID20427,IL1B,assay,Inflammation,A,40712.0,2.632587194442749,5.522638320922852,Plate control,5.522638320922852,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
10998,94,H,10,H10,D4,PMAi,0.0,0.0,0.0,5.0,500.0,85.2 - IL-1 beta - nEL xDR - 1154,71.8205,P01584,H10,SAMPLE,Nomic_07022025,E50008,OID20427,IL1B,assay,Inflammation,A,10083.0,,,Plate control,,PASS,FAIL,7.2.1,,,1.0,8.0,1.0,1.0,0.2
10999,95,H,11,H11,D1,PMAi,0.0,0.0,0.0,5.0,500.0,85.2 - IL-1 beta - nEL xDR - 1154,73.32554,P01584,H11,SAMPLE,Nomic_07022025,E50008,OID20427,IL1B,assay,Inflammation,A,12003.0,3.259936809539795,6.149987697601318,Plate control,6.149987697601318,PASS,WARN,7.2.1,,,4.0,1.0,1.0,1.0,0.2
11088,1,A,1,A1,D1,unstimulated,0.0,0.0,0.0,0.0,0.0,63.1 - IL-1 RA/RN - nEL xDR,11.65848,P18510,A1,SAMPLE,Nomic_07022025,E50008,OID20700,IL1RN,assay,Inflammation,D,42806.0,-0.4640263020992279,0.928506076335907,Plate control,0.928506076335907,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
11089,2,A,2,A2,D1,ConA,0.0,0.5,0.0,0.0,0.0,63.1 - IL-1 RA/RN - nEL xDR,12.09042,P18510,A2,SAMPLE,Nomic_07022025,E50008,OID20700,IL1RN,assay,Inflammation,D,35623.0,-0.030614091083407402,1.361918330192566,Plate control,1.361918330192566,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
11090,3,A,3,A3,D1,ConA,0.0,2.5,0.0,0.0,0.0,63.1 - IL-1 RA/RN - nEL xDR,23.06175,P18510,A3,SAMPLE,Nomic_07022025,E50008,OID20700,IL1RN,assay,Inflammation,D,45465.0,0.626733660697937,2.019266128540039,Plate control,2.019266128540039,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
11091,4,A,4,A4,D1,ConA,0.0,12.5,0.0,0.0,0.0,63.1 - IL-1 RA/RN - nEL xDR,34.67085,P18510,A4,SAMPLE,Nomic_07022025,E50008,OID20700,IL1RN,assay,Inflammation,D,68202.0,1.4514104127883911,2.843942880630493,Plate control,2.843942880630493,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
11092,5,A,5,A5,D1,ConA,0.0,25.0,0.0,0.0,0.0,63.1 - IL-1 RA/RN - nEL xDR,40.6694,P18510,A5,SAMPLE,Nomic_07022025,E50008,OID20700,IL1RN,assay,Inflammation,D,91221.0,1.9837232828140259,3.376255512237549,Plate control,3.376255512237549,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
11093,6,A,6,A6,D1,ConA,0.0,12.5,0.0,0.0,0.0,63.1 - IL-1 RA/RN - nEL xDR,33.1536,P18510,A6,SAMPLE,Nomic_07022025,E50008,OID20700,IL1RN,assay,Inflammation,D,72970.0,1.4854663610458374,2.8779988288879395,Plate control,2.8779988288879395,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
11094,7,A,7,A7,D1,LPS,0.1,0.0,0.0,0.0,0.0,63.1 - IL-1 RA/RN - nEL xDR,28.87148,P18510,A7,SAMPLE,Nomic_07022025,E50008,OID20700,IL1RN,assay,Inflammation,D,50622.0,1.0097224712371826,2.402254819869995,Plate control,2.402254819869995,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
11095,8,A,8,A8,D1,LPS,5.0,0.0,0.0,0.0,0.0,63.1 - IL-1 RA/RN - nEL xDR,21.81584,P18510,A8,SAMPLE,Nomic_07022025,E50008,OID20700,IL1RN,assay,Inflammation,D,37057.0,0.6280949115753174,2.02062726020813,Plate control,2.02062726020813,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
11096,9,A,9,A9,D1,LPS,100.0,0.0,0.0,0.0,0.0,63.1 - IL-1 RA/RN - nEL xDR,22.55169,P18510,A9,SAMPLE,Nomic_07022025,E50008,OID20700,IL1RN,assay,Inflammation,D,37460.0,0.5265063643455505,1.9190387725830078,Plate control,1.9190387725830078,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
11097,10,A,10,A10,D1,LPS,2000.0,0.0,0.0,0.0,0.0,63.1 - IL-1 RA/RN - nEL xDR,20.73001,P18510,A10,SAMPLE,Nomic_07022025,E50008,OID20700,IL1RN,assay,Inflammation,D,41018.0,0.8024304509162903,2.194962739944458,Plate control,2.194962739944458,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
11098,11,A,11,A11,D1,LPS,2000.0,0.0,0.0,0.0,0.0,63.1 - IL-1 RA/RN - nEL xDR,22.07042,P18510,A11,SAMPLE,Nomic_07022025,E50008,OID20700,IL1RN,assay,Inflammation,D,38560.0,0.8704091310501099,2.262941598892212,Plate control,2.262941598892212,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
11099,13,B,1,B1,D2,unstimulated,0.0,0.0,0.0,0.0,0.0,63.1 - IL-1 RA/RN - nEL xDR,29.46129,P18510,B1,SAMPLE,Nomic_07022025,E50008,OID20700,IL1RN,assay,Inflammation,D,146664.0,1.350028157234192,2.742560386657715,Plate control,2.742560386657715,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
11100,14,B,2,B2,D2,ConA,0.0,0.5,0.0,0.0,0.0,63.1 - IL-1 RA/RN - nEL xDR,48.57427,P18510,B2,SAMPLE,Nomic_07022025,E50008,OID20700,IL1RN,assay,Inflammation,D,119631.0,2.347429037094116,3.7399613857269287,Plate control,3.7399613857269287,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
11101,15,B,3,B3,D2,ConA,0.0,2.5,0.0,0.0,0.0,63.1 - IL-1 RA/RN - nEL xDR,67.3378,P18510,B3,SAMPLE,Nomic_07022025,E50008,OID20700,IL1RN,assay,Inflammation,D,67972.0,2.639554023742676,4.032086372375488,Plate control,4.032086372375488,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
11102,16,B,4,B4,D2,ConA,0.0,12.5,0.0,0.0,0.0,63.1 - IL-1 RA/RN - nEL xDR,89.4774,P18510,B4,SAMPLE,Nomic_07022025,E50008,OID20700,IL1RN,assay,Inflammation,D,56936.0,2.5909550189971924,3.983487367630005,Plate control,3.983487367630005,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
11103,17,B,5,B5,D2,ConA,0.0,25.0,0.0,0.0,0.0,63.1 - IL-1 RA/RN - nEL xDR,91.53766,P18510,B5,SAMPLE,Nomic_07022025,E50008,OID20700,IL1RN,assay,Inflammation,D,42717.0,1.2044804096221924,2.597012758255005,Plate control,2.597012758255005,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
11104,18,B,6,B6,D1,ConA,0.0,12.5,0.0,0.0,0.0,63.1 - IL-1 RA/RN - nEL xDR,88.26066,P18510,B6,SAMPLE,Nomic_07022025,E50008,OID20700,IL1RN,assay,Inflammation,D,49044.0,2.5869052410125732,3.9794375896453857,Plate control,3.9794375896453857,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
11105,19,B,7,B7,D2,LPS,0.1,0.0,0.0,0.0,0.0,63.1 - IL-1 RA/RN - nEL xDR,72.13151,P18510,B7,SAMPLE,Nomic_07022025,E50008,OID20700,IL1RN,assay,Inflammation,D,76898.0,2.5877041816711426,3.980236530303955,Plate control,3.980236530303955,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
11106,20,B,8,B8,D2,LPS,5.0,0.0,0.0,0.0,0.0,63.1 - IL-1 RA/RN - nEL xDR,83.47837,P18510,B8,SAMPLE,Nomic_07022025,E50008,OID20700,IL1RN,assay,Inflammation,D,60814.0,2.3879175186157227,3.780449867248535,Plate control,3.780449867248535,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
11107,21,B,9,B9,D2,LPS,100.0,0.0,0.0,0.0,0.0,63.1 - IL-1 RA/RN - nEL xDR,84.56807,P18510,B9,SAMPLE,Nomic_07022025,E50008,OID20700,IL1RN,assay,Inflammation,D,70384.0,2.4313082695007324,3.823840618133545,Plate control,3.823840618133545,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
11108,22,B,10,B10,D2,LPS,2000.0,0.0,0.0,0.0,0.0,63.1 - IL-1 RA/RN - nEL xDR,80.65294,P18510,B10,SAMPLE,Nomic_07022025,E50008,OID20700,IL1RN,assay,Inflammation,D,82133.0,2.5605955123901367,3.953127861022949,Plate control,3.953127861022949,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
11109,23,B,11,B11,D1,LPS,2000.0,0.0,0.0,0.0,0.0,63.1 - IL-1 RA/RN - nEL xDR,80.4773,P18510,B11,SAMPLE,Nomic_07022025,E50008,OID20700,IL1RN,assay,Inflammation,D,84075.0,2.629237651824951,4.021770000457764,Plate control,4.021770000457764,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
11110,25,C,1,C1,D3,unstimulated,0.0,0.0,0.0,0.0,0.0,63.1 - IL-1 RA/RN - nEL xDR,10.16373,P18510,C1,SAMPLE,Nomic_07022025,E50008,OID20700,IL1RN,assay,Inflammation,D,65842.0,-0.5351172089576721,0.8574151396751404,Plate control,0.8574151396751404,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
11111,26,C,2,C2,D3,ConA,0.0,0.5,0.0,0.0,0.0,63.1 - IL-1 RA/RN - nEL xDR,40.45945,P18510,C2,SAMPLE,Nomic_07022025,E50008,OID20700,IL1RN,assay,Inflammation,D,111465.0,2.1846776008605957,3.577209949493408,Plate control,3.577209949493408,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
11112,27,C,3,C3,D3,ConA,0.0,2.5,0.0,0.0,0.0,63.1 - IL-1 RA/RN - nEL xDR,58.1869,P18510,C3,SAMPLE,Nomic_07022025,E50008,OID20700,IL1RN,assay,Inflammation,D,70363.0,2.5998218059539795,3.992354154586792,Plate control,3.992354154586792,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
11113,28,C,4,C4,D3,ConA,0.0,12.5,0.0,0.0,0.0,63.1 - IL-1 RA/RN - nEL xDR,73.67076,P18510,C4,SAMPLE,Nomic_07022025,E50008,OID20700,IL1RN,assay,Inflammation,D,50730.0,2.5420944690704346,3.934626817703247,Plate control,3.934626817703247,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
11114,29,C,5,C5,D3,ConA,0.0,25.0,0.0,0.0,0.0,63.1 - IL-1 RA/RN - nEL xDR,77.80198,P18510,C5,SAMPLE,Nomic_07022025,E50008,OID20700,IL1RN,assay,Inflammation,D,48885.0,2.5816903114318848,3.9742226600646973,Plate control,3.9742226600646973,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
11115,30,C,6,C6,D1,ConA,0.0,12.5,0.0,0.0,0.0,63.1 - IL-1 RA/RN - nEL xDR,74.24222,P18510,C6,SAMPLE,Nomic_07022025,E50008,OID20700,IL1RN,assay,Inflammation,D,55346.0,2.678708076477051,4.071240425109863,Plate control,4.071240425109863,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
11116,31,C,7,C7,D3,LPS,0.1,0.0,0.0,0.0,0.0,63.1 - IL-1 RA/RN - nEL xDR,66.59775,P18510,C7,SAMPLE,Nomic_07022025,E50008,OID20700,IL1RN,assay,Inflammation,D,106101.0,2.447596311569214,3.8401286602020264,Plate control,3.8401286602020264,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
11117,32,C,8,C8,D3,LPS,5.0,0.0,0.0,0.0,0.0,63.1 - IL-1 RA/RN - nEL xDR,74.97116,P18510,C8,SAMPLE,Nomic_07022025,E50008,OID20700,IL1RN,assay,Inflammation,D,92196.0,2.528075695037842,3.9206080436706543,Plate control,3.9206080436706543,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
11118,33,C,9,C9,D3,LPS,100.0,0.0,0.0,0.0,0.0,63.1 - IL-1 RA/RN - nEL xDR,75.74818,P18510,C9,SAMPLE,Nomic_07022025,E50008,OID20700,IL1RN,assay,Inflammation,D,97892.0,2.5447921752929688,3.9373245239257812,Plate control,3.9373245239257812,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
11119,34,C,10,C10,D3,LPS,2000.0,0.0,0.0,0.0,0.0,63.1 - IL-1 RA/RN - nEL xDR,76.86051,P18510,C10,SAMPLE,Nomic_07022025,E50008,OID20700,IL1RN,assay,Inflammation,D,89939.0,2.454723358154297,3.8472557067871094,Plate control,3.8472557067871094,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
11120,35,C,11,C11,D1,LPS,2000.0,0.0,0.0,0.0,0.0,63.1 - IL-1 RA/RN - nEL xDR,73.40643,P18510,C11,SAMPLE,Nomic_07022025,E50008,OID20700,IL1RN,assay,Inflammation,D,94856.0,2.4796950817108154,3.872227668762207,Plate control,3.872227668762207,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
11121,37,D,1,D1,D4,unstimulated,0.0,0.0,0.0,0.0,0.0,63.1 - IL-1 RA/RN - nEL xDR,20.57936,P18510,D1,SAMPLE,Nomic_07022025,E50008,OID20700,IL1RN,assay,Inflammation,D,60797.0,0.3596305847167969,1.7521629333496094,Plate control,1.7521629333496094,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
11122,38,D,2,D2,D4,ConA,0.0,0.5,0.0,0.0,0.0,63.1 - IL-1 RA/RN - nEL xDR,39.53026,P18510,D2,SAMPLE,Nomic_07022025,E50008,OID20700,IL1RN,assay,Inflammation,D,113613.0,2.184185743331909,3.5767180919647217,Plate control,3.5767180919647217,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
11123,39,D,3,D3,D4,ConA,0.0,2.5,0.0,0.0,0.0,63.1 - IL-1 RA/RN - nEL xDR,61.82493,P18510,D3,SAMPLE,Nomic_07022025,E50008,OID20700,IL1RN,assay,Inflammation,D,66318.0,2.6065289974212646,3.999061346054077,Plate control,3.999061346054077,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
11124,40,D,4,D4,D4,ConA,0.0,12.5,0.0,0.0,0.0,63.1 - IL-1 RA/RN - nEL xDR,84.2539,P18510,D4,SAMPLE,Nomic_07022025,E50008,OID20700,IL1RN,assay,Inflammation,D,62317.0,2.602735757827759,3.9952681064605713,Plate control,3.9952681064605713,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
11125,41,D,5,D5,D4,ConA,0.0,25.0,0.0,0.0,0.0,63.1 - IL-1 RA/RN - nEL xDR,89.04045,P18510,D5,SAMPLE,Nomic_07022025,E50008,OID20700,IL1RN,assay,Inflammation,D,56228.0,2.7906713485717773,4.18320369720459,Plate control,4.18320369720459,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
11126,42,D,6,D6,D1,ConA,0.0,12.5,0.0,0.0,0.0,63.1 - IL-1 RA/RN - nEL xDR,80.94591,P18510,D6,SAMPLE,Nomic_07022025,E50008,OID20700,IL1RN,assay,Inflammation,D,67140.0,2.609800100326538,4.00233268737793,Plate control,4.00233268737793,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
11127,43,D,7,D7,D4,LPS,0.1,0.0,0.0,0.0,0.0,63.1 - IL-1 RA/RN - nEL xDR,66.26554,P18510,D7,SAMPLE,Nomic_07022025,E50008,OID20700,IL1RN,assay,Inflammation,D,101121.0,2.5439069271087646,3.936439275741577,Plate control,3.936439275741577,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
11128,44,D,8,D8,D4,LPS,5.0,0.0,0.0,0.0,0.0,63.1 - IL-1 RA/RN - nEL xDR,77.38743,P18510,D8,SAMPLE,Nomic_07022025,E50008,OID20700,IL1RN,assay,Inflammation,D,77729.0,2.4404215812683105,3.832953929901123,Plate control,3.832953929901123,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
11129,45,D,9,D9,D4,LPS,100.0,0.0,0.0,0.0,0.0,63.1 - IL-1 RA/RN - nEL xDR,74.39307,P18510,D9,SAMPLE,Nomic_07022025,E50008,OID20700,IL1RN,assay,Inflammation,D,100883.0,2.5522027015686035,3.944735050201416,Plate control,3.944735050201416,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
11130,46,D,10,D10,D4,LPS,2000.0,0.0,0.0,0.0,0.0,63.1 - IL-1 RA/RN - nEL xDR,77.23109,P18510,D10,SAMPLE,Nomic_07022025,E50008,OID20700,IL1RN,assay,Inflammation,D,74846.0,2.481046438217163,3.8735787868499756,Plate control,3.8735787868499756,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
11131,47,D,11,D11,D1,LPS,2000.0,0.0,0.0,0.0,0.0,63.1 - IL-1 RA/RN - nEL xDR,70.7152,P18510,D11,SAMPLE,Nomic_07022025,E50008,OID20700,IL1RN,assay,Inflammation,D,70128.0,2.555396556854248,3.9479289054870605,Plate control,3.9479289054870605,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
11132,49,E,1,E1,D1,unstimulated,0.0,0.0,0.0,0.0,0.0,63.1 - IL-1 RA/RN - nEL xDR,10.25656,P18510,E1,SAMPLE,Nomic_07022025,E50008,OID20700,IL1RN,assay,Inflammation,D,47953.0,-0.4744425415992737,0.9180898070335388,Plate control,0.9180898070335388,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
11133,50,E,2,E2,D1,PolyIC,0.0,0.0,0.4,0.0,0.0,63.1 - IL-1 RA/RN - nEL xDR,8.206287,P18510,E2,SAMPLE,Nomic_07022025,E50008,OID20700,IL1RN,assay,Inflammation,D,44112.0,-0.45079541206359863,0.9417369365692139,Plate control,0.9417369365692139,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
11134,51,E,3,E3,D1,PolyIC,0.0,0.0,2.0,0.0,0.0,63.1 - IL-1 RA/RN - nEL xDR,16.10781,P18510,E3,SAMPLE,Nomic_07022025,E50008,OID20700,IL1RN,assay,Inflammation,D,66834.0,0.11655153334140778,1.509083867073059,Plate control,1.509083867073059,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
11135,52,E,4,E4,D1,PolyIC,0.0,0.0,10.0,0.0,0.0,63.1 - IL-1 RA/RN - nEL xDR,19.49194,P18510,E4,SAMPLE,Nomic_07022025,E50008,OID20700,IL1RN,assay,Inflammation,D,68742.0,0.3579094707965851,1.7504419088363647,Plate control,1.7504419088363647,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
11136,53,E,5,E5,D1,PolyIC,0.0,0.0,100.0,0.0,0.0,63.1 - IL-1 RA/RN - nEL xDR,33.63302,P18510,E5,SAMPLE,Nomic_07022025,E50008,OID20700,IL1RN,assay,Inflammation,D,118459.0,0.9756420254707336,2.3681743144989014,Plate control,2.3681743144989014,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
11137,54,E,6,E6,D1,PolyIC,0.0,0.0,10.0,0.0,0.0,63.1 - IL-1 RA/RN - nEL xDR,20.75454,P18510,E6,SAMPLE,Nomic_07022025,E50008,OID20700,IL1RN,assay,Inflammation,D,74292.0,0.3052178919315338,1.697750210762024,Plate control,1.697750210762024,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
11138,55,E,7,E7,D1,PMAi,0.0,0.0,0.0,0.1,10.0,63.1 - IL-1 RA/RN - nEL xDR,16.93941,P18510,E7,SAMPLE,Nomic_07022025,E50008,OID20700,IL1RN,assay,Inflammation,D,55729.0,0.12273536622524261,1.5152677297592163,Plate control,1.5152677297592163,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
11139,56,E,8,E8,D1,PMAi,0.0,0.0,0.0,0.5,50.0,63.1 - IL-1 RA/RN - nEL xDR,39.90892,P18510,E8,SAMPLE,Nomic_07022025,E50008,OID20700,IL1RN,assay,Inflammation,D,90239.0,1.8978500366210938,3.2903823852539062,Plate control,3.2903823852539062,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
11140,57,E,9,E9,D1,PMAi,0.0,0.0,0.0,1.0,100.0,63.1 - IL-1 RA/RN - nEL xDR,35.18648,P18510,E9,SAMPLE,Nomic_07022025,E50008,OID20700,IL1RN,assay,Inflammation,D,57480.0,1.5308717489242554,2.9234039783477783,Plate control,2.9234039783477783,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
11141,58,E,10,E10,D1,PMAi,0.0,0.0,0.0,5.0,500.0,63.1 - IL-1 RA/RN - nEL xDR,39.25961,P18510,E10,SAMPLE,Nomic_07022025,E50008,OID20700,IL1RN,assay,Inflammation,D,78193.0,2.394925832748413,3.7874581813812256,Plate control,3.7874581813812256,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
11142,59,E,11,E11,D1,PMAi,0.0,0.0,0.0,5.0,500.0,63.1 - IL-1 RA/RN - nEL xDR,34.5854,P18510,E11,SAMPLE,Nomic_07022025,E50008,OID20700,IL1RN,assay,Inflammation,D,63149.0,1.7610547542572021,3.1535871028900146,Plate control,3.1535871028900146,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
11143,61,F,1,F1,D2,unstimulated,0.0,0.0,0.0,0.0,0.0,63.1 - IL-1 RA/RN - nEL xDR,34.82581,P18510,F1,SAMPLE,Nomic_07022025,E50008,OID20700,IL1RN,assay,Inflammation,D,120785.0,1.631783366203308,3.02431583404541,Plate control,3.02431583404541,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
11144,62,F,2,F2,D2,PolyIC,0.0,0.0,0.4,0.0,0.0,63.1 - IL-1 RA/RN - nEL xDR,45.83906,P18510,F2,SAMPLE,Nomic_07022025,E50008,OID20700,IL1RN,assay,Inflammation,D,245033.0,2.2947373390197754,3.687269687652588,Plate control,3.687269687652588,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
11145,63,F,3,F3,D2,PolyIC,0.0,0.0,2.0,0.0,0.0,63.1 - IL-1 RA/RN - nEL xDR,61.65758,P18510,F3,SAMPLE,Nomic_07022025,E50008,OID20700,IL1RN,assay,Inflammation,D,242661.0,2.5393359661102295,3.931868314743042,Plate control,3.931868314743042,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
11146,64,F,4,F4,D2,PolyIC,0.0,0.0,10.0,0.0,0.0,63.1 - IL-1 RA/RN - nEL xDR,77.46354,P18510,F4,SAMPLE,Nomic_07022025,E50008,OID20700,IL1RN,assay,Inflammation,D,147901.0,2.7781357765197754,4.170668125152588,Plate control,4.170668125152588,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
11147,65,F,5,F5,D2,PolyIC,0.0,0.0,100.0,0.0,0.0,63.1 - IL-1 RA/RN - nEL xDR,86.81783,P18510,F5,SAMPLE,Nomic_07022025,E50008,OID20700,IL1RN,assay,Inflammation,D,92924.0,2.793064832687378,4.185596942901611,Plate control,4.185596942901611,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
11148,66,F,6,F6,D1,PolyIC,0.0,0.0,10.0,0.0,0.0,63.1 - IL-1 RA/RN - nEL xDR,74.64937,P18510,F6,SAMPLE,Nomic_07022025,E50008,OID20700,IL1RN,assay,Inflammation,D,160077.0,2.6426918506622314,4.035223960876465,Plate control,4.035223960876465,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
11149,67,F,7,F7,D2,PMAi,0.0,0.0,0.0,0.1,10.0,63.1 - IL-1 RA/RN - nEL xDR,48.61459,P18510,F7,SAMPLE,Nomic_07022025,E50008,OID20700,IL1RN,assay,Inflammation,D,216749.0,2.18414568901062,3.5766780376434326,Plate control,3.5766780376434326,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
11150,68,F,8,F8,D2,PMAi,0.0,0.0,0.0,0.5,50.0,63.1 - IL-1 RA/RN - nEL xDR,101.7034,P18510,F8,SAMPLE,Nomic_07022025,E50008,OID20700,IL1RN,assay,Inflammation,D,87737.0,2.6493051052093506,4.041837692260742,Plate control,4.041837692260742,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
11151,69,F,9,F9,D2,PMAi,0.0,0.0,0.0,1.0,100.0,63.1 - IL-1 RA/RN - nEL xDR,84.49174,P18510,F9,SAMPLE,Nomic_07022025,E50008,OID20700,IL1RN,assay,Inflammation,D,131780.0,2.5626277923583984,3.955160140991211,Plate control,3.955160140991211,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
11152,70,F,10,F10,D2,PMAi,0.0,0.0,0.0,5.0,500.0,63.1 - IL-1 RA/RN - nEL xDR,51.41097,P18510,F10,SAMPLE,Nomic_07022025,E50008,OID20700,IL1RN,assay,Inflammation,D,94926.0,2.4544477462768555,3.846980094909668,Plate control,3.846980094909668,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
11153,71,F,11,F11,D1,PMAi,0.0,0.0,0.0,5.0,500.0,63.1 - IL-1 RA/RN - nEL xDR,47.70508,P18510,F11,SAMPLE,Nomic_07022025,E50008,OID20700,IL1RN,assay,Inflammation,D,94608.0,2.4357619285583496,3.828294277191162,Plate control,3.828294277191162,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
11154,73,G,1,G1,D3,unstimulated,0.0,0.0,0.0,0.0,0.0,63.1 - IL-1 RA/RN - nEL xDR,7.545288,P18510,G1,SAMPLE,Nomic_07022025,E50008,OID20700,IL1RN,assay,Inflammation,D,49211.0,-0.5773690938949585,0.815163254737854,Plate control,0.815163254737854,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
11155,74,G,2,G2,D3,PolyIC,0.0,0.0,0.4,0.0,0.0,63.1 - IL-1 RA/RN - nEL xDR,55.61707,P18510,G2,SAMPLE,Nomic_07022025,E50008,OID20700,IL1RN,assay,Inflammation,D,375836.0,2.4082820415496826,3.800814390182495,Plate control,3.800814390182495,PASS,PASS,7.2.1,,,1.0,1.0,1.0,1.0,0.2
